Year,Program,ID#,Date,Time,Site/Captain,Lat,Long,Depth (m),Secchi (m),Water Temp at 1 meter (C),Water Sample Method,Total Microcystins (µg/L),Chlorophyll (µg/L),TSS (g/L),NVSS (g/L),AFDW (g/L),Nitrate+NO2 (µmol/L),Ammonium (µmol/L),Nitrite (µmol/L),DRP (µmol/L),Silicate (µmol/L),Nitrate (µmol/L),TP (µmol/L),TKN (µmol/L),TN (µmol/L),TN:TP (molar),Green algae-chla µg/l,Bluegreen algae-chla µg/l,Diatoms-chla µg/l,Cryptophytes-chla µg/l,Yellow substances µg/l,FluoroProbe total chla µg/l,Nitrate+NO2 (µg N/L),Ammonium (µg N/L),Nitrite (µg N/L),DRP (µg P/L),Silicate (µg Si/L),Nitrate (µg N/L),TP (µg P/L),TKN (µg N/L),TN (µg N/L),TN:TP (mass)
2015,Charter Captains,2015CC089,10/5/2015,13:30,P. Pacholski,41.59450,-82.75150,6.71,,17.94,0-2 meter intergraded,0.19,7.99,0.09256,0.08664,0.00592,12.982,2.098,0.171,0.064,22.819,12.811,0.968,16.667,29.649,30.629,0.24,0.89,1.74,0.50,0.39,3.37,181.84,29.39,2.40,1.98,640.89,179.44,29.98,233.45,415.29,13.85104459
2015,Charter Captains,2015CC091,10/5/2015,14:10,D. Spangler,41.54250,-82.68333,10.97,0.11,18.06,0-2 meter intergraded,0.20,13.35,0.07880,0.04290,0.03590,8.974,2.918,0.638,0.108,25.608,8.336,1.134,28.310,37.284,32.878,0.00,3.47,2.30,1.10,1.08,6.87,125.70,40.87,8.94,3.35,719.23,116.76,35.12,396.54,522.24,14.86816183
2015,Charter Captains,2015CC092,10/5/2015,13:39,D. Lowther,41.57543,-82.78833,7.01,1.02,18.06,0-2 meter intergraded,0.43,15.46,0.00552,0.00000,0.00552,6.387,6.284,0.224,0.056,15.326,6.163,0.985,30.780,37.167,37.733,0.00,3.54,3.32,1.57,0.65,8.42,89.46,88.02,3.14,1.73,430.45,86.33,30.51,431.14,520.60,17.06353909
2015,Charter Captains,2015CC094,10/12/2015,12:50,R. Eickholt,41.70000,-82.97167,9.14,1.50,12.78,0-2 meter intergraded,0.66,18.71,0.01290,,,7.356,0.680,0.193,0.057,15.121,7.163,0.795,23.148,30.504,38.370,2.34,0.77,5.53,2.34,0.30,10.97,103.04,9.52,2.70,1.77,424.69,100.33,24.62,324.23,427.27,17.35151892
2015,Charter Captains,2015CC095,10/12/2015,8:15,D. McGee,41.68950,-83.26883,5.15,0.50,16.28,0-2 meter intergraded,0.14,6.78,0.02530,0.01050,0.01480,22.823,5.181,0.492,0.597,23.493,22.331,1.564,17.487,40.310,25.774,0.20,0.79,0.93,0.76,0.63,2.68,319.68,72.57,6.89,18.49,659.82,312.79,48.44,244.94,564.62,11.65531148
2015,Charter Captains,2015CC096,10/12/2015,9:45,D. Spangler,41.38555,-82.55310,,,16.06,0-2 meter intergraded,0.14,16.21,0.03860,0.01072,0.02788,27.120,8.585,1.254,0.284,37.713,25.866,1.754,,,,4.36,0.83,2.89,0.90,1.01,8.99,379.87,120.25,17.56,8.80,1059.21,362.31,54.33,,,
2015,Charter Captains,2015CC097,10/12/2015,9:55,D. Spangler,41.40083,-82.54540,,,16.06,0-2 meter intergraded,,7.71,0.02560,0.01310,0.01250,15.302,1.004,0.683,0.556,16.088,14.619,1.473,,,,0.43,0.82,1.21,0.73,0.79,3.20,214.34,14.06,9.57,17.22,451.85,204.77,45.62,,,
2015,Charter Captains,2015CC098,10/12/2015,10:00,D. Spangler,41.39917,-82.54667,,,16.06,0-2 meter intergraded,,9.47,0.02610,0.01240,0.01370,18.417,5.113,0.919,0.470,20.231,17.498,1.581,,,,1.06,0.86,1.60,0.74,0.78,4.26,257.97,71.62,12.87,14.56,568.21,245.09,48.97,,,
2015,Collected by UT,2015UTLEC01,7/27/2015,,MB18,41.74207,-83.40157,2.70,,,0-2 meter intergraded,,,,,,88.540,1.943,,0.047,49.285,,,,,,,,,,,,1240.18,27.22,,1.46,1384.22,,,,,
2015,Collected by UT,2015UTLEC02,7/27/2015,,8M,41.78901,-83.35558,5.70,,,0-5 meter intergraded,,,,,,135.142,2.577,,0.969,75.761,,,,,,,,,,,,1892.93,36.10,,30.01,2127.82,,,,,
2015,Collected by UT,2015UTLEC03,7/27/2015,,4P,41.75045,-83.10353,9.80,,,0-8 meter intergraded,,,,,,25.504,1.354,,0.000,19.090,,,,,,,,,,,,357.23,18.97,,0.00,536.16,,,,,
2015,Collected by UT,2015UTLEC04,8/10/2015,,MB18,41.74207,-83.40157,2.70,,,0-2 meter intergraded,,,,,,87.011,1.898,,0.989,53.512,,,,,,,,,,,,1218.76,26.59,,30.63,1502.94,,,,,
2015,Collected by UT,2015UTLEC05,8/10/2015,,8M,41.78901,-83.35558,5.70,,,0-5 meter intergraded,,,,,,60.746,0.388,,0.293,57.956,,,,,,,,,,,,850.87,5.43,,9.08,1627.75,,,,,
2015,Collected by UT,2015UTLEC06,8/10/2015,,4P,41.75045,-83.10353,9.80,,,0-8 meter intergraded,,,,,,28.745,0.848,,0.000,40.680,,,,,,,,,,,,402.63,11.88,,0.00,1142.54,,,,,
2015,Collected by UT,2015UTLEC07,9/15/2015,,MB18,41.74207,-83.40157,2.70,,,0-2 meter intergraded,,,,,,1.669,4.566,,0.216,0.750,,,,,,,,,,,,23.38,63.96,,6.69,21.06,,,,,
2015,Collected by UT,2015UTLEC08,9/15/2015,,8M,41.78901,-83.35558,5.70,,,0-5 meter intergraded,,,,,,0.717,1.556,,0.414,9.984,,,,,,,,,,,,10.04,21.79,,12.82,280.41,,,,,
2015,Collected by UT,2015UTLEC09,9/15/2015,,4P,41.75045,-83.10353,9.80,,,0-8 meter intergraded,,,,,,3.186,0.909,,0.000,8.766,,,,,,,,,,,,44.63,12.73,,0.00,246.20,,,,,
2015,Collected by UT,2015UTLEC10,9/25/2015,,MB18,41.74207,-83.40157,2.70,,,0-2 meter intergraded,,,,,,14.116,1.079,,0.763,5.025,,,,,,,,,,,,197.72,15.11,,23.63,141.13,,,,,
2015,Collected by UT,2015UTLEC11,9/25/2015,,8M,41.78901,-83.35558,5.70,,,0-5 meter intergraded,,,,,,0.738,1.000,,0.506,1.325,,,,,,,,,,,,10.34,14.01,,15.67,37.21,,,,,
2015,Collected by UT,2015UTLEC12,9/25/2015,,4P,41.75045,-83.10353,9.80,,,0-8 meter intergraded,,,,,,0.281,0.756,,0.105,0.352,,,,,,,,,,,,3.94,10.59,,3.25,9.89,,,,,
2015,SL Buoy,2015BY001,5/19/2015,13:30,SL Buoy,41.65912,-82.82308,6.50,1.29,16.63,0-2 meter intergraded,0.11,3.72,0.01022,0.00626,0.00396,67.830,1.863,0.595,0.097,10.656,67.310,0.566,32.053,99.883,176.472,,,,,,,950.09,26.10,8.33,3.00,299.28,942.81,17.53,448.97,1399.06,79.80369156
2015,SL Buoy,2015BY002,5/20/2015,13:30,SL Buoy,41.65912,-82.82308,6.50,0.98,15.18,0-2 meter intergraded,,3.65,0.00947,0.00533,0.00413,62.130,1.937,0.516,0.004,11.841,61.683,0.518,31.848,93.978,181.425,,,,,,,870.25,27.13,7.23,0.12,332.57,863.99,16.04,446.09,1316.35,82.04351775
2015,SL Buoy,2015BY003,5/21/2015,13:20,SL Buoy,41.65912,-82.82308,6.50,1.90,15.09,0-2 meter intergraded,,4.52,0.00481,0.00225,0.00256,62.196,2.273,0.502,0.000,11.873,61.763,0.396,66.161,128.357,324.134,,,,,,,871.18,31.84,7.03,0.00,333.47,865.11,12.27,926.72,1797.90,146.5791527
2015,SL Buoy,2015BY004,5/22/2015,13:40,SL Buoy,41.65912,-82.82308,6.50,1.76,15.28,0-2 meter intergraded,,1.96,0.00526,0.00293,0.00233,66.201,1.317,0.487,0.000,11.456,65.789,0.397,27.224,93.425,235.327,,,,,,,927.28,18.45,6.82,0.00,321.75,921.51,12.30,381.33,1308.60,106.4193089
2015,SL Buoy,2015BY005,5/26/2015,16:00,SL Buoy,41.65912,-82.82308,6.50,2.48,17.15,0-2 meter intergraded,,3.12,0.00354,0.00199,0.00155,41.856,3.712,0.339,0.000,14.645,41.564,0.404,23.812,65.668,162.545,,,,,,,586.28,51.99,4.75,0.00,411.32,582.19,12.51,333.53,919.81,73.50557158
2015,SL Buoy,2015BY006,5/27/2015,14:00,SL Buoy,41.65912,-82.82308,6.50,2.43,17.08,0-2 meter intergraded,0.04,1.88,0.00324,0.00198,0.00125,36.620,0.866,0.299,0.000,13.061,36.361,0.273,26.133,62.753,229.864,,,,,,,512.94,12.13,4.19,0.00,366.83,509.31,8.46,366.04,878.98,103.9488479
2015,SL Buoy,2015BY007,5/28/2015,13:00,SL Buoy,41.65912,-82.82308,6.50,2.52,17.25,0-2 meter intergraded,,1.32,0.00317,0.00201,0.00116,35.806,1.826,0.293,0.000,13.711,35.553,0.306,27.259,63.065,206.095,,,,,,,501.53,25.58,4.10,0.00,385.09,497.99,9.48,381.82,883.35,93.19976305
2015,SL Buoy,2015BY008,5/29/2015,14:15,SL Buoy,41.65912,-82.82308,6.50,2.89,17.95,0-2 meter intergraded,,0.79,0.00202,0.00106,0.00095,29.977,0.807,0.262,0.000,12.651,29.748,0.278,28.570,58.547,210.601,,,,,,,419.89,11.30,3.67,0.00,355.32,416.68,8.61,400.18,820.07,95.23743388
2015,SL Buoy,2015BY009,6/1/2015,11:20,SL Buoy,41.65912,-82.82308,6.50,1.20,17.11,0-2 meter intergraded,0.03,1.22,0.00780,0.00568,0.00212,36.886,6.237,0.329,0.181,19.433,36.597,0.603,28.584,65.470,108.574,,,,,,,516.66,87.36,4.61,5.61,545.80,512.61,18.68,400.38,917.04,49.09902447
2015,SL Buoy,2015BY011,6/2/2015,9:00,SL Buoy,41.65912,-82.82308,6.50,1.50,17.00,0-2 meter intergraded,,0.52,0.00683,0.00468,0.00215,39.509,3.775,0.370,0.218,17.631,39.182,0.624,7.852,47.361,75.899,0.02,0.15,0.40,0.20,0.34,0.77,553.40,52.88,5.18,6.75,495.18,548.82,19.33,109.98,663.39,34.32291056
2015,SL Buoy,2015BY012,6/4/2015,11:00,SL Buoy,41.65912,-82.82308,6.50,2.20,17.84,0-2 meter intergraded,,0.71,0.00436,0.00262,0.00175,36.283,3.125,,0.192,13.323,,0.462,26.753,63.036,136.441,0.31,0.00,0.35,0.17,0.21,0.83,508.21,43.77,,5.95,374.19,,14.31,374.73,882.94,61.70110482
2015,SL Buoy,2015BY013,6/5/2015,9:00,SL Buoy,41.65912,-82.82308,6.50,2.91,18.27,0-2 meter intergraded,,1.51,0.00334,0.00187,0.00147,32.028,2.720,,0.080,12.267,,0.293,14.010,46.038,157.128,0.00,0.32,0.00,0.00,0.00,0.32,448.62,38.10,,2.48,344.53,,9.08,196.24,644.86,71.05589955
2015,SL Buoy,2015BY014,6/8/2015,10:15,SL Buoy,41.65912,-82.82308,6.50,1.28,18.59,0-2 meter intergraded,0.12,2.72,0.00747,0.00519,0.00229,26.521,2.852,0.341,0.188,17.147,26.230,0.636,15.174,41.695,65.558,0.00,0.01,0.00,0.00,0.00,0.02,371.48,39.95,4.78,5.82,481.59,367.40,19.70,212.54,584.02,29.64658658
2015,SL Buoy,2015BY015,6/12/2015,8:15,SL Buoy,41.65912,-82.82308,6.50,1.07,19.94,0-2 meter intergraded,0.39,1.16,0.00746,0.00384,0.00362,35.436,4.002,0.440,0.421,21.951,35.063,0.927,16.625,52.061,56.161,0.00,0.24,0.14,0.08,0.37,0.46,496.35,56.06,6.16,13.04,616.52,491.13,28.71,232.87,729.22,25.396894
2015,SL Buoy,2015BY016,6/17/2015,10:40,SL Buoy,41.65912,-82.82308,6.50,1.61,21.40,0-2 meter intergraded,0.41,8.17,0.00457,0.00412,0.00045,27.552,1.476,0.555,0.157,18.110,27.045,0.848,21.743,49.295,58.131,1.49,0.17,1.76,0.78,0.49,4.20,385.92,20.67,7.77,4.86,508.64,378.82,26.27,304.55,690.48,26.28783701
2015,SL Buoy,2015BY017,6/22/2015,10:30,SL Buoy,41.65912,-82.82308,6.50,3.18,22.05,0-2 meter intergraded,0.30,4.19,0.00208,,,23.431,2.108,0.450,0.081,13.875,23.022,0.589,24.196,47.627,80.861,1.36,0.00,1.84,0.46,0.35,3.67,328.20,29.53,6.30,2.51,389.69,322.47,18.24,338.91,667.11,36.56669979
2015,SL Buoy,2015BY018,6/25/2015,13:30,SL Buoy,41.65912,-82.82308,6.50,2.76,22.64,0-2 meter intergraded,0.05,8.24,0.00366,0.00143,0.00223,25.330,2.169,0.494,0.000,10.822,24.846,0.511,19.960,45.290,88.630,3.12,0.19,4.70,0.32,0.30,8.33,354.80,30.38,6.92,0.00,303.95,348.02,15.83,279.58,634.38,40.08014234
2015,SL Buoy,2015BY019,6/26/2015,10:45,SL Buoy,41.65912,-82.82308,6.50,1.93,22.41,0-2 meter intergraded,,7.93,0.00422,0.00176,0.00246,24.119,1.459,0.486,0.000,10.230,23.642,0.560,22.036,46.155,82.420,1.63,0.05,3.77,0.16,0.33,5.60,337.83,20.44,6.81,0.00,287.32,331.15,17.35,308.66,646.49,37.27164517
2015,SL Buoy,2015BY021,6/29/2015,11:00,SL Buoy,41.65912,-82.82308,6.50,0.33,21.24,0-2 meter intergraded,,21.42,0.01468,0.00844,0.00624,41.405,2.617,0.763,0.089,9.316,40.715,0.960,20.998,62.403,65.003,1.39,0.34,7.39,0.11,0.75,9.23,579.96,36.66,10.69,2.76,261.65,570.30,29.74,294.12,874.08,29.39558248
2015,SL Buoy,2015BY022,6/30/2015,14:15,SL Buoy,41.65912,-82.82308,6.50,1.10,21.82,0-2 meter intergraded,0.07,21.56,0.00824,0.00486,0.00338,44.054,3.023,0.807,0.143,17.528,43.247,,19.412,63.466,,0.76,0.16,4.07,0.13,0.55,5.13,617.06,42.34,11.30,4.43,492.29,605.76,,271.90,888.97,
2015,SL Buoy,2015BY023,7/2/2015,14:30,SL Buoy,41.65912,-82.82308,6.50,1.07,22.19,0-2 meter intergraded,0.13,4.69,0.01070,0.00630,0.00440,46.529,1.087,0.654,0.209,15.963,45.989,0.896,24.810,71.339,79.619,0.55,0.36,0.37,0.99,0.58,2.27,651.73,15.23,9.16,6.47,448.34,644.17,27.75,347.51,999.25,36.00533386
2015,SL Buoy,2015BY024,7/7/2015,8:30,SL Buoy,41.65912,-82.82308,6.50,0.83,21.66,0-2 meter intergraded,0.06,6.93,0.00852,0.00552,0.00300,76.380,2.037,1.491,0.461,24.760,75.063,1.063,23.049,99.429,93.536,0.61,0.30,1.98,0.19,0.70,3.08,1069.85,28.53,20.88,14.28,695.41,1051.41,32.93,322.85,1392.70,42.29876054
2015,SL Buoy,2015BY025,7/10/2015,11:15,SL Buoy,41.65912,-82.82308,6.50,1.09,21.58,0-2 meter intergraded,0.09,5.54,0.00918,0.00582,0.00336,104.222,4.923,2.413,0.670,51.730,101.809,1.054,31.691,135.913,128.950,0.07,0.25,0.18,0.15,0.64,0.66,1459.84,68.96,33.80,20.75,1452.89,1426.04,32.65,443.90,1903.73,58.313381
2015,SL Buoy,2015BY026,7/14/2015,9:15,SL Buoy,41.65912,-82.82308,6.50,1.14,22.12,0-2 meter intergraded,0.07,12.12,0.00711,0.00378,0.00333,120.605,2.323,3.744,0.763,79.202,116.860,1.119,27.551,148.156,132.400,0.74,0.56,0.24,0.79,0.66,2.33,1689.31,32.54,52.44,23.63,2224.47,1636.86,34.66,385.91,2075.22,59.87382343
2015,SL Buoy,2015BY027,7/16/2015,9:15,SL Buoy,41.65912,-82.82308,6.50,1.33,22.31,0-2 meter intergraded,0.05,17.99,0.00793,0.00420,0.00373,123.191,1.701,3.322,0.696,45.235,120.063,1.567,27.551,150.742,96.198,0.74,2.52,0.42,2.59,0.95,6.28,1725.54,23.83,46.53,21.56,1270.47,1681.72,48.54,385.91,2111.44,43.50238937
2015,SL Buoy,2015BY028,7/17/2015,14:00,SL Buoy,41.65912,-82.82308,6.50,1.10,22.53,0-2 meter intergraded,0.09,14.45,0.00813,0.00478,0.00336,138.559,1.762,3.970,0.696,51.556,134.801,1.285,36.283,174.842,136.064,1.10,0.50,0.02,1.56,0.80,3.19,1940.80,24.68,55.61,21.56,1448.00,1888.16,39.80,508.22,2449.01,61.53050403
2015,SL Buoy,2015BY029,7/20/2015,11:30,SL Buoy,41.65912,-82.82308,6.50,1.96,24.12,0-2 meter intergraded,0.08,16.71,0.00607,0.00252,0.00356,132.696,5.981,3.568,0.883,56.578,129.336,1.739,63.778,196.474,112.981,1.34,1.37,0.29,1.56,1.01,4.56,1858.67,83.78,49.98,27.35,1589.05,1811.61,53.86,893.34,2752.01,51.09205131
2015,SL Buoy,2015BY031,7/22/2015,14:00,SL Buoy,41.65912,-82.82308,6.50,1.41,25.12,0-2 meter intergraded,0.57,31.91,0.00677,0.00123,0.00553,146.230,0.735,3.033,0.439,41.516,143.238,1.632,56.193,202.423,124.034,1.70,5.84,0.09,2.33,1.06,9.96,2048.24,10.30,42.48,13.60,1166.02,2006.33,50.55,787.10,2835.34,56.09027086
2015,SL Buoy,2015BY032,7/22/2015,16:30,SL Buoy,41.65912,-82.82308,6.50,0.81,25.28,0-2 meter intergraded,2.31,47.95,0.01307,0.00240,0.01067,145.438,0.175,3.162,0.399,41.564,142.316,2.375,85.716,231.154,97.328,2.27,9.68,0.04,4.63,1.21,16.62,2037.15,2.45,44.29,12.36,1167.37,1993.42,73.56,1200.62,3237.77,44.01347246
2015,SL Buoy,2015BY033,7/23/2015,9:30,SL Buoy,41.65912,-82.82308,6.50,1.41,24.17,0-2 meter intergraded,2.53,28.73,0.00693,0.00217,0.00477,137.758,0.837,2.721,0.261,37.939,135.076,1.422,48.749,186.507,131.158,0.96,6.71,0.05,2.70,1.29,10.43,1929.58,11.72,38.11,8.08,1065.55,1892.01,44.05,682.83,2612.40,59.31211008
2015,SL Buoy,2015BY034,7/25/2015,9:00,SL Buoy,41.65912,-82.82308,6.50,2.14,23.93,0-2 meter intergraded,0.28,14.40,0.00556,0.00232,0.00324,127.203,2.339,2.596,0.443,36.745,124.642,1.268,53.713,180.916,142.678,0.13,2.96,0.21,1.01,1.03,4.31,1781.73,32.76,36.36,13.72,1032.02,1745.86,39.28,752.36,2534.09,64.52166384
2015,SL Buoy,2015BY035,7/28/2015,8:45,SL Buoy,41.65912,-82.82308,6.50,0.65,24.99,0-2 meter intergraded,4.77,82.40,0.02305,0.00185,0.02120,104.250,0.000,2.289,0.064,49.974,101.990,3.133,96.067,200.317,63.938,0.00,41.07,0.00,10.53,0.89,51.60,1460.23,0.00,32.06,1.98,1403.57,1428.57,97.04,1345.61,2805.84,28.91380497
2015,SL Buoy,2015BY036,7/30/2015,14:00,SL Buoy,41.65912,-82.82308,6.50,0.46,26.63,0-2 meter intergraded,2.80,116.36,0.02687,0.00593,0.02093,64.616,0.947,1.316,0.004,44.544,63.714,2.790,128.561,193.177,69.239,0.00,57.55,0.00,11.05,0.52,68.59,905.08,13.26,18.43,0.12,1251.06,892.44,86.42,1800.75,2705.83,31.31115216
2015,SL Buoy,2015BY037,8/3/2015,10:30,SL Buoy,41.65912,-82.82308,6.50,0.81,24.68,0-2 meter intergraded,2.82,45.66,0.01428,0.00396,0.01032,59.540,2.721,1.321,0.000,45.169,58.591,1.408,84.708,144.248,102.449,0.00,21.28,0.00,4.79,1.06,26.07,833.98,38.11,18.50,0.00,1268.62,820.68,43.61,1186.50,2020.48,46.32921912
2015,SL Buoy,2015BY038,8/5/2015,9:00,SL Buoy,41.65912,-82.82308,6.50,0.76,24.37,0-2 meter intergraded,3.64,58.16,0.01640,0.00424,0.01216,56.663,1.350,0.989,0.000,46.852,56.052,1.333,70.375,127.038,95.302,0.00,24.27,0.00,6.87,1.07,31.13,793.68,18.91,13.85,0.00,1315.89,785.12,41.29,985.74,1779.42,43.09742605
2015,SL Buoy,2015BY039,8/7/2015,11:15,SL Buoy,41.65912,-82.82308,6.50,1.10,23.95,0-2 meter intergraded,2.68,38.49,0.01120,0.00340,0.00780,50.319,0.190,0.965,0.014,42.214,49.359,0.925,54.318,104.637,113.121,0.00,11.44,0.00,5.09,1.46,16.53,704.82,2.66,13.52,0.43,1185.62,691.37,28.65,760.83,1465.65,51.15538783
2015,SL Buoy,2015BY041,8/10/2015,9:00,SL Buoy,41.65912,-82.82308,6.50,1.23,24.31,0-2 meter intergraded,2.35,42.69,0.01932,0.01272,0.00660,50.647,1.429,0.728,0.024,47.596,49.942,1.086,61.747,112.394,103.494,0.00,6.47,0.27,4.23,1.52,10.97,709.41,20.02,10.20,0.74,1336.78,699.54,33.64,864.89,1574.30,46.80164704
2015,SL Buoy,2015BY042,8/12/2015,14:30,SL Buoy,41.65912,-82.82308,6.50,1.30,24.56,0-2 meter intergraded,2.41,32.78,0.01372,0.00372,0.01000,31.990,0.000,0.492,0.000,37.570,31.501,1.237,50.017,82.007,66.295,0.00,15.28,0.00,8.00,1.03,23.28,448.08,0.00,6.89,0.00,1055.19,441.23,38.31,700.59,1148.67,29.97982267
2015,SL Buoy,2015BY043,8/13/2015,14:45,SL Buoy,41.65912,-82.82308,6.50,0.94,24.86,0-2 meter intergraded,2.81,30.93,0.01316,0.00328,0.00988,26.198,0.927,0.382,0.000,36.227,25.818,,,,,0.00,15.05,0.00,6.30,0.83,21.35,366.96,12.98,5.35,0.00,1017.47,361.63,,,,
2015,SL Buoy,2015BY044,8/18/2015,15:30,SL Buoy,41.65912,-82.82308,6.50,0.96,25.51,0-2 meter intergraded,2.37,28.24,0.01673,0.00193,0.01480,21.444,0.000,0.399,0.000,39.892,21.047,1.196,64.203,85.647,71.611,0.00,22.41,0.24,8.57,1.74,31.22,300.37,0.00,5.59,0.00,1120.41,294.81,37.04,899.29,1199.66,32.38387469
2015,SL Buoy,2015BY045,8/19/2015,11:20,SL Buoy,41.65912,-82.82308,6.50,0.71,24.93,0-2 meter intergraded,2.23,37.95,0.01753,0.00630,0.01123,22.827,0.716,0.474,0.012,39.826,22.382,1.459,56.905,79.732,54.648,0.00,25.47,0.00,9.58,1.50,35.04,319.74,10.03,6.64,0.37,1118.55,313.50,45.19,797.07,1116.81,24.71298473
2015,SL Buoy,2015BY046,8/21/2015,,SL Buoy,41.65912,-82.82308,6.50,0.76,24.66,0-2 meter intergraded,2.85,49.51,0.01576,0.00576,0.01000,22.642,2.241,0.453,0.000,41.037,22.218,1.480,66.208,88.850,60.034,0.00,25.47,0.00,9.58,1.50,35.04,317.15,31.39,6.35,0.00,1152.57,311.21,45.84,927.38,1244.52,27.14835699
2015,SL Buoy,2015BY047,8/24/2015,10:30,SL Buoy,41.65912,-82.82308,6.50,1.16,23.87,0-2 meter intergraded,2.24,27.88,0.01410,0.00480,0.00930,22.446,0.931,0.588,0.000,29.684,21.884,1.387,55.402,77.848,56.127,0.00,11.77,1.23,7.38,1.80,20.38,314.40,13.04,8.24,0.00,833.70,306.53,42.96,776.02,1090.42,25.3815905
2015,SL Buoy,2015BY048,8/27/2015,15:00,SL Buoy,41.65912,-82.82308,6.50,1.25,22.73,0-2 meter intergraded,1.24,17.46,0.00897,0.00147,0.00750,9.395,0.825,0.434,0.029,20.271,8.968,1.104,44.330,53.725,48.664,,,,,,,131.60,11.56,6.08,0.90,569.33,125.61,34.20,620.93,752.53,22.00671329
2015,SL Buoy,2015BY049,8/28/2015,14:20,SL Buoy,41.65912,-82.82308,6.50,1.47,22.85,0-2 meter intergraded,1.20,11.12,0.00992,0.00144,0.00848,11.962,0.000,0.357,0.000,19.558,11.605,1.059,40.187,52.149,49.244,0.67,9.22,0.99,5.39,1.05,16.27,167.55,0.00,5.00,0.00,549.31,162.55,32.80,562.90,730.45,22.26885356
2015,SL Buoy,2015BY051,8/31/2015,17:00,SL Buoy,41.65912,-82.82308,6.50,1.44,24.47,0-2 meter intergraded,1.48,48.18,0.00975,0.00095,0.00880,12.712,0.000,0.343,0.000,15.692,12.369,0.722,39.881,52.593,72.843,0.00,11.09,0.00,4.38,0.81,15.46,178.06,0.00,4.80,0.00,440.73,173.25,22.36,558.61,736.67,32.94113672
2015,SL Buoy,2015BY052,9/3/2015,11:00,SL Buoy,41.65912,-82.82308,6.50,1.34,24.46,0-2 meter intergraded,1.58,29.50,0.00709,,,13.261,0.000,0.380,0.000,18.015,12.881,0.932,44.882,58.143,62.385,0.00,9.15,0.00,3.65,0.91,12.80,185.75,0.00,5.32,0.00,505.97,180.42,28.87,628.66,814.41,28.2117066
2015,SL Buoy,2015BY053,9/4/2015,10:30,SL Buoy,41.65912,-82.82308,6.50,1.70,23.49,0-2 meter intergraded,0.82,34.59,0.00760,0.00124,0.00636,13.339,3.803,0.435,0.000,23.811,12.904,0.897,37.152,50.491,56.289,0.00,5.26,0.00,1.92,1.00,7.19,186.84,53.27,6.09,0.00,668.76,180.75,27.78,520.39,707.23,25.45478093
2015,SL Buoy,2015BY054,9/9/2015,17:25,SL Buoy,41.65912,-82.82308,6.50,1.26,24.79,0-2 meter intergraded,1.58,42.72,0.01008,0.00176,0.00832,4.551,0.109,0.282,0.022,22.345,4.268,1.160,42.991,47.542,40.984,0.17,11.62,0.04,7.00,1.20,18.83,63.75,1.53,3.95,0.68,627.58,59.78,35.93,602.17,665.92,18.53392038
2015,SL Buoy,2015BY055,9/10/2015,9:30,SL Buoy,41.65912,-82.82308,6.50,1.36,23.92,0-2 meter intergraded,2.08,46.26,0.00944,0.00144,0.00800,5.053,1.512,0.305,0.000,22.699,4.748,1.057,52.411,57.464,54.365,0.00,11.29,0.00,4.50,1.19,15.79,70.78,21.18,4.27,0.00,637.52,66.51,32.74,734.12,804.90,24.58491441
2015,SL Buoy,2015BY056,9/14/2015,11:30,SL Buoy,41.65912,-82.82308,6.50,1.00,21.27,0-2 meter intergraded,1.84,41.85,0.01084,0.00352,0.00732,7.541,3.354,0.342,0.034,24.065,7.199,1.420,41.754,49.295,34.715,0.00,10.02,0.00,4.59,1.00,14.61,105.63,46.98,4.79,1.05,675.89,100.84,43.98,584.85,690.48,15.69865196
2015,SL Buoy,2015BY057,9/16/2015,14:45,SL Buoy,41.65912,-82.82308,6.50,1.42,22.32,0-2 meter intergraded,1.49,37.94,0.00028,,,4.832,0.859,0.220,0.012,22.780,4.612,1.328,40.572,45.404,34.190,0.30,8.39,0.40,4.42,0.86,13.52,67.68,12.03,3.08,0.37,639.80,64.60,41.13,568.29,635.97,15.46122409
2015,SL Buoy,2015BY058,9/17/2015,15:30,SL Buoy,41.65912,-82.82308,6.50,1.40,22.30,0-2 meter intergraded,0.90,36.94,0.00785,,,3.842,0.966,0.200,0.031,22.129,3.642,1.169,43.186,47.028,40.229,0.29,7.81,0.72,5.00,1.12,13.81,53.81,13.53,2.80,0.96,621.52,51.01,36.21,604.91,658.72,18.19239316
2015,SL Buoy,2015BY059,9/23/2015,13:45,SL Buoy,41.65912,-82.82308,6.50,1.41,21.17,0-2 meter intergraded,0.81,33.05,0.00852,0.00140,0.00712,0.593,3.115,0.057,0.035,17.933,0.536,1.108,38.634,39.227,35.403,0.37,6.31,0.00,4.04,1.05,10.72,8.31,43.63,0.80,1.08,503.67,7.51,34.32,541.15,549.45,16.01006775
2015,SL Buoy,2015BY061,9/25/2015,9:20,SL Buoy,41.65912,-82.82308,6.50,1.49,20.76,0-2 meter intergraded,1.41,7.35,0.00628,0.00136,0.00492,2.449,3.471,0.137,0.181,18.803,2.313,1.148,45.497,47.946,41.765,0.00,5.86,0.00,1.68,1.34,7.54,34.30,48.62,1.92,5.61,528.10,32.40,35.56,637.28,671.58,18.88679766
